,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-16.461756,-5.5961986,7.695445,5.5446525,8.589767,-12.931755,-6.1744933,5.7802134,17.593508,-2.3334992,15.420518,-0.65097225,3.74108,-13.120344,-11.930203,3.3329551,-9.150148,7.228005,1.362111,1.3441774,6.3144226,-9.095084,-5.2764306,-9.072694,-4.9123664,-6.313012,9.648425,6.894464,-6.1255145,-6.437718,-6.149853,-5.825432,-7.304294,-5.4277883,-6.1824512,-5.664813,-6.8346,-6.3287597,-5.717077,-6.098814,-5.7579665,-6.6979647,-5.835293,-5.760907,-6.955682,-6.413472,-5.8926725,-5.45988,-6.029283,-6.2796817,-6.1216946,-6.542088,-5.792535,-6.1153073,-6.468687,-5.9129195
1,-11.04302,1.2605982,10.801544,2.2185397,6.015601,-3.5551653,-2.9957001,1.9105166,14.816225,-9.113411,13.115423,4.2015986,10.306865,-13.992434,-7.7104497,2.0968232,-1.1124725,7.9169645,-1.2958548,2.2246041,-2.3220227,-4.6301594,-4.9153852,-6.9679794,-11.368144,-12.073276,11.933709,7.7296367,-7.273311,-7.1557527,-7.1506796,-6.772901,-8.14423,-6.138099,-7.1440988,-6.239226,-7.7270713,-6.986559,-6.5212817,-6.868971,-6.620343,-7.7034407,-6.7314153,-6.3980556,-7.824084,-7.4950695,-6.8092027,-6.4667244,-6.8900537,-6.843904,-6.9801188,-7.5151296,-6.6215124,-6.3460765,-6.9960184,-6.603887
2,-15.8538,-2.0409915,8.972257,2.1638274,-0.2177209,-11.042669,3.1242027,6.3083053,12.508712,-8.999813,11.6008,2.892425,17.84047,-9.31656,-6.4201193,-3.8637092,-11.02078,7.38602,-6.8880677,-2.1098702,4.446809,-8.709716,-2.7471955,-2.9761853,-6.40968,-8.070535,5.4311404,8.226909,-8.612041,-8.535022,-8.55506,-8.409395,-9.966453,-7.314675,-8.777636,-7.7372737,-9.351726,-8.356255,-7.628544,-8.099383,-7.9399934,-9.1032505,-8.147277,-7.8525,-9.1368475,-8.601908,-7.738815,-7.52832,-8.087981,-8.850329,-8.229852,-8.814211,-7.969907,-8.111856,-8.732041,-7.9934373
3,-7.4170914,-0.12725034,8.473146,3.6883898,2.0501628,-7.5418763,-9.619351,3.1764858,5.870314,6.624663,4.854048,-17.328676,5.0633726,-13.515762,-3.4309356,0.38172182,-0.9693234,6.5496187,-7.2637343,-9.966096,-5.4505215,-3.1769137,-13.833657,2.1334567,-10.398067,3.5583868,5.7168975,-9.200482,-4.987103,-5.3455453,-5.511361,-4.846201,-6.325813,-5.0317874,-5.814979,-5.2597485,-6.212497,-5.7156444,-5.505863,-5.794315,-4.963014,-6.146761,-5.2906265,-5.325938,-6.4254003,-5.9356966,-5.731391,-4.969224,-5.566518,-5.7333064,-5.4106445,-6.6754537,-5.076438,-5.3280725,-5.979933,-5.416668
4,-6.848138,-4.3809767,-5.946637,3.2112167,7.4721923,0.41636315,-2.4209635,13.455201,11.3909645,-2.2990515,14.846653,0.19178121,15.871233,-6.085096,-5.2304964,0.023925226,-3.103851,15.953359,3.4906857,2.6534755,2.1702793,-4.983834,-8.23967,-5.292942,-18.011244,-5.9336734,20.141703,4.63773,-8.340579,-8.334399,-8.2359295,-7.7878156,-9.4033375,-6.673918,-7.835374,-7.169665,-8.873899,-7.9412727,-7.1160603,-7.594987,-7.779827,-9.051218,-7.495059,-7.514251,-8.773244,-8.118148,-7.703309,-7.139838,-7.606248,-8.003861,-7.7057967,-8.54084,-7.533432,-7.588568,-8.008207,-7.5837436
5,-5.141492,9.477305,-4.949234,11.589917,3.7779102,4.6400347,7.6628385,2.9092205,10.980222,-1.3880787,12.61433,4.603654,9.539369,-0.74480677,-4.221513,3.1425507,0.020326525,1.5362391,-2.0051408,0.22353828,1.713039,-1.6254468,-0.8503174,-6.1350374,-1.4961686,-6.76682,11.569776,-0.959732,-5.811689,-5.7918167,-5.505608,-5.2792406,-6.633229,-4.912087,-5.5059695,-5.2620797,-6.1983314,-5.55382,-5.162766,-5.3991065,-5.2762346,-5.912957,-5.2988663,-5.364046,-6.26398,-5.803711,-5.5509415,-5.1643386,-5.4142303,-5.5079427,-5.40734,-5.8430085,-5.3715944,-5.5281987,-5.603146,-5.215487
6,-8.773165,-0.8730527,13.4898205,7.8006473,-5.923639,-17.78946,-1.2523141,2.8373728,7.817276,-4.419192,-0.7597532,-6.7812366,7.5762944,1.0584275,-6.8360023,-1.1327907,-1.9297546,9.288507,6.2111,-5.258548,-1.0262196,-1.1288168,-5.6577897,0.4698752,-5.7385135,-6.8544984,-1.5475025,-2.2955852,-5.728744,-6.273145,-5.933773,-5.586,-6.9184937,-5.3252206,-6.124997,-5.510344,-6.721169,-5.9762154,-5.6496205,-6.0953245,-5.478932,-6.485448,-5.708651,-5.677128,-6.7012095,-6.3916264,-6.02957,-5.3451166,-6.0229774,-6.0642805,-5.806405,-6.6897383,-5.5152225,-5.833577,-6.2525225,-5.686845
7,-11.8996935,3.3160167,7.854539,2.5000126,0.7502218,-10.827335,3.7679098,13.168984,12.665174,-4.3243585,9.944006,-0.8548615,7.5232763,-11.620219,-2.3236866,-0.43726417,-11.4909725,9.515588,-3.009895,1.6335107,3.4897063,-11.321664,-0.889378,-4.2615795,-0.44587582,-8.494188,8.960339,1.7442945,-7.7503257,-8.061156,-7.6511855,-7.2070484,-8.8956785,-6.7514653,-7.8963494,-6.8913445,-8.707099,-8.195183,-7.082044,-7.7979684,-7.231961,-8.561501,-7.3554955,-7.224357,-8.362197,-8.255652,-7.403985,-7.1393538,-7.3490105,-7.795659,-7.508321,-8.654215,-7.222588,-7.0109277,-7.8802004,-7.497608
8,-11.250516,4.3891215,0.7685095,11.0907755,3.6908624,-0.34137043,-2.6852155,5.0456967,8.207526,-8.256174,12.940914,3.9319758,7.6548915,-7.198854,-6.536748,3.488446,-4.3820825,7.4017763,-3.3231084,1.370715,4.9662547,-4.835142,-5.3920817,-7.682176,-5.3815775,-7.0034823,8.99055,3.0117507,-6.626735,-6.390468,-6.30571,-5.669283,-7.354231,-5.4051604,-6.170076,-5.9020495,-6.8933253,-6.1214104,-5.9966564,-5.9676266,-5.8452396,-6.4495525,-5.8225393,-6.0061703,-7.114872,-6.5236025,-6.4004817,-5.822047,-6.12323,-5.954295,-6.089635,-6.576061,-5.9364023,-5.9851503,-6.1675467,-5.6018853
9,-13.306556,2.371302,7.232802,1.7394933,0.06966409,-9.891705,2.4428072,8.434201,6.015254,-5.632418,2.670028,1.3332789,9.4456625,-8.828763,-4.1653886,-0.33637488,-1.8296468,9.295253,-1.9700232,-2.980592,0.67904747,-2.3798606,-3.4759457,-3.278975,-5.035554,-3.3360863,5.9176154,3.7102985,-9.030717,-9.150243,-8.903722,-8.634792,-10.39634,-7.9534187,-9.377405,-8.192635,-9.681781,-9.540047,-8.316247,-8.9951105,-8.403031,-10.056174,-8.577585,-8.678881,-9.843959,-9.414839,-8.528636,-7.985218,-8.656055,-9.031819,-8.753011,-9.522009,-8.293509,-8.424131,-9.062245,-8.989072
