,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-10.647515,1.1874224,9.462914,3.235912,1.1576409,-4.409665,-0.32468224,6.059111,11.428081,-8.939393,4.8932495,2.5315268,7.2204766,-10.471626,-5.3408003,7.578202,-1.2094309,5.2603855,1.2429303,-0.7584029,2.6354105,-1.2774533,-1.4134144,-2.406739,-6.3513865,-10.750315,10.039454,1.6994117,0.2022857,0.124107294,0.12127194,-0.030425908,0.07971376,-0.7450827,0.13583846,-0.90664446,-0.28498167,1.4677255,0.30672398,-0.06586107,0.7024182,0.22192064,0.43780777,-1.4154606,-0.47777268,0.12681228,0.96496713,-0.28426763,1.0757437,-0.16379546,-0.52041423,0.19513589,0.35228395,0.6420649,-0.046164922,0.8621777
1,-10.332139,0.9016863,6.5023417,0.09343087,1.0004265,-7.917293,-1.4991744,5.098759,8.691728,-7.5507283,4.960353,7.7376904,13.34818,-8.96336,-8.425683,2.4965224,-1.7275507,3.09991,-3.6378853,-1.982343,2.2043152,-4.45011,-2.3662395,-5.4634457,-8.134007,-9.2296505,1.3162972,9.943429,-0.02401978,0.46279368,0.5038879,-0.0010074917,0.3640379,-0.6476819,0.041375663,-2.3542895,1.6947784,0.26973805,0.31177709,0.55835825,0.18960667,0.25432765,0.43713823,-0.82810324,0.16527897,-0.23015608,-1.2613827,-0.4835256,1.2972999,0.6758621,-0.43485537,-0.6230511,0.34698936,-0.35983828,-0.44773838,0.5432615
2,-6.714295,4.249664,-0.31197023,7.7363186,-0.14132497,2.3226492,3.738812,7.5830207,16.539478,-1.9521408,7.668672,0.54511577,8.15786,0.87538457,-3.5769708,-1.9610516,-8.318871,5.5814786,-2.891482,1.7826214,1.9951766,-2.631375,-10.91105,-2.240592,-15.997821,-7.7368445,13.089531,4.435756,-1.1325862,0.6318477,-1.1245563,0.28903577,-1.1712266,-0.48881513,0.80706775,-1.5429707,1.5339109,-0.46578813,0.29817185,1.2635553,-1.1619362,1.5658616,0.8347048,-1.6840684,0.9937232,1.1610265,-0.04216729,-0.76299345,1.4199268,-1.5186118,-0.71871626,0.7019,-0.58397466,-0.45039633,-0.16192509,-0.415581
3,-12.716517,3.0848796,8.629822,7.6449156,4.0683465,-17.56948,-6.460081,10.778228,12.389171,5.7360883,5.6887503,-2.521104,2.3185325,-6.9749956,-7.3693476,0.08761171,-0.42886826,-1.6059214,0.9398544,-5.339846,4.554503,-2.8429394,-14.431083,-3.8055058,0.5046358,-0.063916564,3.7838085,-0.061251488,0.41166055,-0.045286372,-0.12339949,0.27228376,-0.90094393,-0.3657185,0.025830079,-1.0796161,1.3464653,0.7225384,0.10607833,0.38506064,-1.2029624,0.8195246,0.45197308,-1.7115247,0.515209,0.44703558,0.5037417,-0.8692267,1.2616246,-0.06777263,0.22644264,0.8699647,0.34623554,-0.37036702,-0.108398594,0.13030267
4,-12.020026,-0.4559091,5.9365144,1.957444,3.5372233,-5.7574024,7.3156304,1.5502597,4.3672695,-5.1751266,6.229262,1.9041513,9.203485,-7.067166,-0.8385379,0.21126297,-4.544914,5.3772283,3.6902902,3.5269656,-5.473753,2.1001318,-2.153244,-1.3577908,-1.4761395,-9.800119,2.7063017,-0.808369,0.57752144,0.117444985,0.21688017,0.9230501,-0.56166494,-0.19443753,0.068136446,-1.735172,1.4461468,0.24758919,0.039541207,0.26840252,-0.23650676,-0.053963434,0.32740948,-1.3005513,-0.08562193,-0.009549066,-0.001748791,-0.34859258,1.4449656,0.13918455,0.14016435,0.2872734,-0.5950236,-0.03313361,-0.30575302,0.49340284
5,-4.2792864,2.1799877,-8.652787,9.804742,3.394085,-4.528532,6.748055,21.86854,15.389088,9.947732,11.86883,2.0664158,4.0963283,7.081437,-4.3321424,-3.076687,-10.745832,4.2145786,-5.638497,6.858567,8.915891,-6.7521267,-9.401003,-7.617714,-7.656324,-4.430982,19.66324,8.201999,0.842297,-0.47320956,0.11115943,0.03592056,0.1454516,-0.5390863,-0.31776842,-1.2999523,1.1315142,1.3144956,0.80644876,-0.054993875,0.07822668,-0.18609993,0.2704561,-1.234011,0.22464833,-0.5700354,0.3870312,-0.673236,1.4869287,0.43572277,0.5847544,0.2754219,0.16783641,-0.049496092,-0.6649246,0.70844746
6,-11.532779,-6.8107367,2.6919725,1.7670519,-0.07524717,-10.548271,-5.024262,4.5949802,4.3282576,-2.5356164,1.3417304,3.5778074,12.55516,-10.421417,-5.7290382,-1.3980318,-9.250197,6.8545446,-5.219337,-4.648557,3.8964765,-3.4447467,-9.165485,0.52196366,-9.788922,-7.8560863,2.46854,7.569221,0.19843173,-0.20935377,0.4802368,-0.42379156,-0.19990075,-0.58062243,-0.56370324,-1.4232333,1.0400546,0.47179493,0.2870041,-0.0051171216,0.47138608,-0.12849973,-0.16944398,-0.5239657,-0.20314284,-0.11200352,-0.63924104,-0.4369035,0.99046516,-0.0117061995,0.6120196,-0.3154314,0.08978217,-0.16532494,-0.25438362,0.5289053
7,-4.6596675,-0.8377161,10.770395,-3.0709066,4.504343,-13.226927,-4.903371,9.454014,12.983998,0.9280654,13.977741,7.8453884,17.265669,-6.206453,-1.6249648,-4.045219,-3.81285,8.104946,-10.543737,-1.0152997,-4.857855,-7.981689,-0.07533976,-2.2588744,-4.1451864,-9.946498,14.1709385,2.597687,1.6385233,0.14236838,1.4486125,-0.314835,-0.09859202,-0.25863692,-1.5067126,-2.3468947,2.2852058,1.5698768,0.629421,-0.22013457,0.83176655,-0.92732346,-0.36179298,-0.8368384,-0.44984934,-1.2188823,-1.0396429,-0.7479354,1.4422312,1.7134544,1.257455,-0.55375755,0.4524331,-0.5453512,-0.53335863,1.1229007
8,-11.097384,-0.30264226,4.7240696,1.5728496,5.5262976,-12.542094,-1.233365,13.77061,11.346505,1.4637985,11.763702,5.259615,9.015124,-7.9640865,-4.685124,2.9606683,-5.2089934,4.2216067,0.8017081,-5.4173946,-2.4449332,-8.9541855,-2.182587,-1.969286,-3.669169,-9.153715,6.601752,9.383228,1.50782,1.060186,0.5069304,0.60773,-0.6989906,0.19475654,-0.3953811,-1.1281825,1.2925279,1.2559832,0.47680792,0.13831183,0.41372845,-0.19572113,-0.27991918,-1.1401616,-0.36807278,0.10697844,0.8135391,-0.73977005,0.8372119,0.69880044,0.47968012,0.71714395,0.07330801,0.22529277,0.1872108,0.57831204
9,-4.952031,9.486155,8.62179,10.60112,-3.246348,-13.726079,-6.1125154,3.0829446,-2.532759,5.5790215,6.288726,-14.050607,-3.9314752,-6.0199585,-0.49610007,4.679001,-2.4108486,4.8938007,1.5484324,-5.8180075,0.079681665,-3.9084876,-17.803276,8.372566,-14.917572,2.9794135,12.546523,-17.198904,-0.9515327,-0.5236254,0.21101078,-0.27103087,1.0844462,-0.22897428,0.49072605,-1.123282,-0.010864079,0.91747075,0.738049,-0.28889486,0.032606862,0.47246352,0.41893405,-1.0399872,0.43514007,0.954046,1.0867454,-0.26185498,1.6069816,-0.8750334,-0.12429599,-0.012032699,0.8308213,0.47929305,0.3113696,-0.52555245
10,-8.995112,0.42563793,6.968804,1.6808964,0.89839107,-5.51342,0.044440016,-0.12664272,6.9391747,-7.5583215,4.681647,2.7007737,13.305364,-5.8083878,-9.096817,2.6179733,-6.8050523,5.031819,-2.646108,-2.8181703,2.3308911,-4.61279,-4.3403234,-3.477303,-8.781337,-11.663197,3.0661516,6.1609387,-0.10147852,-0.27707383,-0.20419365,0.41291788,0.2254506,-0.6777304,0.3906929,-1.3264842,0.25587693,0.6591185,0.4776647,0.59639424,0.5058876,-0.41080844,0.66695786,-1.0781325,-0.2939292,0.25337684,0.06357403,-0.442864,1.0382146,-0.30270863,-0.43990746,-0.006742254,-0.0726076,0.49563083,-0.2598623,1.1513107
11,-13.431745,-0.72184014,9.296066,4.656364,1.3993863,-3.3187976,-2.256652,5.3303285,14.549127,-5.4572945,8.49949,-13.118398,13.302426,-7.09852,-8.702305,3.4931872,0.23079851,5.462166,-7.0467854,-0.034636088,-0.7430458,6.615739,-7.477655,-6.177949,-6.8620725,2.4029198,8.840857,-10.850434,-0.6285714,-0.22585607,0.67926633,-0.25642508,-0.029058112,-0.6305893,0.09701408,-1.8006401,0.64376557,0.56941545,-0.4054426,-0.08546407,0.5994238,-0.019462792,0.1237082,-1.0395179,-0.30928507,0.5513355,-0.35954303,-0.42934668,1.4457765,-0.18739791,-0.81664276,-0.21943939,-0.116274185,0.40914324,0.5317971,0.89141744
12,-6.9673796,6.388131,-5.520153,11.953458,4.718927,-0.85263735,3.7709508,14.341483,9.385748,1.6735127,9.75795,4.9759927,5.7265077,2.0474184,-6.6659746,0.09790198,-6.7229733,1.6892699,-0.42159584,1.5741292,2.984228,-9.248341,-11.247861,-8.41033,-13.955712,-1.526554,18.4502,2.782292,1.1373721,-0.57007414,-0.43377063,-0.559301,-0.017698264,-1.0132507,-1.4256232,-1.5605646,1.1233872,1.5202526,1.5644088,0.8039124,-0.015291698,-0.12692799,0.30393404,-0.8912618,0.54801387,-1.1688557,-0.5852695,-0.5844453,1.4907869,0.36148483,0.96994054,-0.2813221,0.6456142,-0.38763174,-1.7691698,1.2087368
