,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-11.833894,-2.1887395,6.07322,3.8446846,1.5302007,-11.3120575,0.026828632,6.5741663,13.115113,-4.5824914,9.436746,0.78925616,5.5814357,-5.693786,-10.283709,2.1295953,-7.100288,1.0572973,1.5379286,0.051067762,4.9664955,-8.633608,-2.762377,-4.126975,-5.274834,-6.5692763,1.0014027,9.717679,-0.691867,-0.6509487,0.77245563,-0.7874808,-0.39381585,-0.5366718,-0.088872746,-2.2131724,1.1941795,0.16714606,-0.19718486,-0.9345192,-0.43076366,0.24196069,0.06264778,-0.8051566,0.44321644,-0.22798455,-0.6865189,-0.0100475885,1.9237075,-0.30004284,0.24627608,-0.39275348,0.6913189,-0.2860788,-0.24435136,-0.34958813
1,-9.813876,2.7291632,9.985525,5.1834364,3.6369762,-6.2404466,2.4420743,11.102311,6.7700005,1.9565248,11.607632,3.1641927,11.000338,-4.9494467,-1.1482077,-3.5316563,-4.283245,2.2791467,-5.25977,-3.044818,-0.91073775,-0.45957953,-8.294412,-5.4702673,-0.31056976,-5.739939,5.4455886,7.143131,0.10306448,0.3908548,0.4557928,-0.21552919,-0.16988653,-0.2796483,-0.08848638,-1.1011643,0.3880104,0.5047905,0.07774322,-0.07634679,0.4637531,0.03466383,-0.04969943,-0.6089876,-0.3643208,0.25573877,0.039018318,-0.41012335,0.70836985,-0.057303876,0.070752636,-0.07148418,0.2516932,0.075010955,0.14234042,0.23688358
2,-4.748982,10.574333,-6.5014544,13.030892,8.721137,5.0797806,6.4370685,9.879081,12.784991,-0.24852514,13.677301,4.885145,5.9699373,-4.9962964,-3.58464,-2.537605,-7.029947,2.284796,-6.2609315,2.7191107,4.9472437,-12.4351635,-11.308751,-7.952624,-10.177439,0.5874083,18.644888,3.907597,1.0574775,0.2533076,0.23393847,0.5078858,0.22537777,-0.040821783,-0.11729825,-0.72449183,0.62319034,1.5623397,0.85530114,-0.08627633,0.43250677,-0.63846034,-0.045203004,-0.80293185,0.012546503,-0.35937762,0.87110984,-0.6533176,1.0213588,0.671291,0.7184886,0.5753822,0.3665229,0.42810303,-0.28095618,0.72810477
3,-8.070412,-5.347922,2.3255937,7.8525386,7.557355,-3.283638,-9.072233,4.9482417,13.281167,-2.9034016,15.100635,6.232299,11.704297,-8.387712,-7.274891,2.5784566,-0.6995472,1.3644964,-4.005991,-6.98791,5.797414,-1.7984035,-7.507735,-8.945493,-1.2837703,0.88976276,11.356603,8.712874,-0.10076262,0.3438095,0.4024993,0.38952354,0.25861236,-0.48104334,0.39615756,-1.6083689,1.048336,0.29785568,0.047639266,0.5318917,0.15389878,0.35355943,0.6590951,-1.2317932,-0.13718733,0.33988863,-0.3120399,-0.6592568,1.1040355,0.1067009,-0.40767446,-0.021820135,-0.21194305,-0.069961324,-0.053640343,0.57107544
4,-8.622205,0.7429184,9.59346,-1.5035374,5.7869196,-8.950642,-2.299807,11.707257,17.130777,-0.32579112,16.853277,8.416106,15.977659,-10.5095005,-4.6812406,-1.4632229,-2.7091777,7.54258,-10.528189,0.7769849,-2.3246973,-7.345485,0.39154413,-3.6098468,-3.9268258,-9.675951,12.727715,6.7773585,-0.38800076,0.2816677,0.95878464,-0.46479845,-0.601859,-0.34869987,-0.17155579,-2.0946574,1.5151488,-0.0018084235,-0.4966833,-0.24160357,0.25548238,0.28887847,-0.2723245,-0.8768754,-0.54086524,0.5975173,-0.923376,-0.4252329,0.9467644,-0.058805488,-0.6111414,-0.44076788,0.21438654,-0.21256055,0.8597392,0.1298815
5,-6.228394,3.4810793,4.035373,12.483504,7.9549665,-17.189627,5.359098,9.697914,4.2444906,17.554623,9.721998,-10.758166,-3.60234,-11.3555355,-0.79876435,-7.445044,-7.645064,6.632802,-4.877614,-10.585458,2.3024213,-12.497388,-10.613412,2.4690619,-2.5153522,7.1773734,-0.06984671,-3.5484374,0.22560391,-0.18958136,0.18737748,-0.8906712,-0.28445506,-0.044030555,-0.70076966,-0.27065873,-0.24650821,1.0976328,0.22731793,-0.6147806,0.1308513,-0.17795134,-0.1937058,-0.7320793,0.23462978,-0.10384417,0.7989461,-0.024735782,1.0120215,-0.11838636,0.3953493,0.3020542,1.2349969,0.3949186,0.026632434,0.10895466
6,-2.07503,6.756201,7.4233027,7.524212,-2.6936445,-13.290631,-4.520234,5.8619075,8.447011,5.781149,4.681495,-14.679312,-3.0110617,5.2947793,-7.707547,-8.249616,-2.4443028,-2.924276,-2.1614342,-0.47108966,0.82120967,-9.546426,-7.690304,-3.155805,1.0468065,3.1828818,0.84545916,-9.029059,-0.065142006,0.5964198,-0.45265803,0.7647516,-0.1172735,-0.282391,1.2142758,-0.6173495,-0.25762874,0.7208051,0.28525308,-0.283411,0.4081673,-0.04790313,0.47224817,-1.034388,0.19479834,-0.71211565,1.2899054,0.27665147,1.1442184,0.21656218,-0.7953235,0.76154596,-0.22711217,0.869596,-0.5316134,0.6767599
7,-11.075612,-0.12299051,-6.5434265,10.106425,6.2357225,6.345665,-5.882791,9.107251,15.424608,-1.7636938,14.662359,2.2505903,9.769428,-0.7587285,-8.313462,-0.26409468,-8.420717,4.5605726,-3.5338714,0.5373897,9.431018,-6.6960287,-11.701887,-8.292353,-16.654097,-1.1936249,18.07941,5.9710183,0.5069163,0.97807175,-0.77494186,0.8398408,-0.39168257,-0.22785857,0.19022487,-0.54784036,0.35919327,0.5166426,0.71697056,0.6760034,0.11791385,0.25803104,0.09810676,-1.0471754,0.008231905,-0.07901825,0.46452793,-0.35612756,0.3575029,-0.017128043,-0.59500253,0.44576764,-0.263502,0.22990534,-0.4155291,0.8497665
8,-3.9693196,-1.591403,6.487974,2.7954614,1.9283993,-19.782232,2.794577,14.339831,9.677672,3.6783488,18.328377,2.8117967,10.6342,-0.47271466,-2.3184721,1.4618438,-5.4692655,4.215926,-2.4060347,-4.885235,-0.76873875,-5.424141,-6.5450315,-4.536207,1.0673554,-6.6300187,17.394917,0.07594225,-0.06596472,-0.026104948,0.34460798,-0.21820714,0.38908714,-0.46547496,0.095630154,-1.165584,0.15527019,0.7098266,0.5250037,0.06649893,0.24554211,0.12859756,0.41327405,-0.92602426,4.8511894e-05,0.069001794,0.34907395,-0.3407979,1.1320735,-0.084412366,0.17920485,-0.16473585,0.49557245,0.21430972,-0.42531273,0.13748208
9,-11.62887,2.432961,5.104752,2.1288655,-2.4961789,-4.270894,-2.0540347,5.345528,6.55422,-7.539825,4.7669325,2.7099168,12.016268,-6.254175,-8.237584,2.2949083,-6.5668645,5.3215904,-3.205951,3.139374,-0.88073885,-2.642378,-3.9518487,-3.0551088,-7.1229267,-10.104848,3.7980824,-0.31723687,0.59580344,1.1823906,0.28339264,0.3140204,-1.2036642,-0.31972444,-0.10707468,-1.3462496,0.81669307,0.5210443,-0.26138607,0.095016904,0.17706236,1.0328085,0.30684894,-1.6534039,-0.8901985,0.6425181,0.9190605,-0.3508489,0.47797146,-0.20796102,-0.22237721,0.29533917,0.20762025,-0.23885533,0.41695175,-0.042201713
10,-11.034371,2.5160713,-1.7917038,4.640967,6.9828815,3.7496612,-2.2304945,6.1987247,14.21181,-5.581599,15.056121,0.16033845,9.8816395,-8.683729,-9.036928,6.0443764,-5.2418723,2.9539614,2.7334442,4.8405104,4.9496894,-8.159897,-12.945346,-5.6401796,-21.691553,-9.155331,17.164774,7.182408,-0.663475,0.7149142,-0.48208424,0.22401342,-0.6373824,0.11050161,1.1810762,-0.55203927,-0.052808598,0.16401578,0.318821,-0.6029754,0.1449484,0.22770067,0.09787679,-0.58795524,0.35038337,-0.043965787,1.4304724,0.39403117,1.1641003,-0.638607,-0.45955968,0.78278047,0.16266297,0.6228036,0.14057624,-0.4756736
11,-13.110164,0.8868643,3.2459104,8.598166,5.905383,-5.8229437,-0.86426425,0.23425548,15.1581545,-10.655978,13.417011,7.074522,10.506718,-12.536931,-7.0515213,3.714576,-2.3244433,5.4490566,-0.2899789,3.0897784,2.2296185,0.22244021,-5.397089,-8.98605,-4.1560006,-6.22358,7.9973655,2.9421659,1.5257137,0.09000749,0.49288693,0.56502444,0.28595704,0.03877888,-0.45211357,-0.9651731,1.4968603,1.6889231,0.80972886,-0.32263994,0.29997212,-0.67952406,-0.37856296,-0.94162154,0.6178661,-1.10495,0.6569924,-0.6021676,1.722462,1.3917778,1.1109818,0.74760884,0.0076395487,0.20844425,-0.72296864,0.8740456
