,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-15.380188,-13.326016,-14.974235,-19.590961,-19.41105,-24.01495,-19.500717,-14.393326,-16.046888,-22.610937,-19.304018,-12.744264,-19.201405,-10.296627,-18.801744,-20.086517,-22.71297,-20.044662,-15.625382,-16.654922,-26.733318,-23.61364,-22.168722,-16.999763,-21.571978,-23.469904,-24.296335,-15.831223,-9.56423,-9.5388,-9.367648,-8.531491,-10.80369,-7.9683976,-9.191662,-8.442236,-10.499696,-9.425439,-8.436843,-8.958892,-8.850809,-10.114082,-8.76814,-8.801833,-10.319495,-9.550602,-8.72074,-8.702589,-8.642535,-9.374512,-8.927293,-9.724888,-8.594109,-8.930834,-9.495847,-8.786722
1,-9.844908,-5.8933992,-9.675516,-11.518622,-8.400097,-11.272465,-11.660815,-8.894785,-7.0235934,-10.686272,-9.397548,-8.728075,-12.053802,-4.0699844,-9.226443,-9.169809,-12.708193,-10.950606,-13.425933,-9.552098,-13.027666,-12.264807,-11.518176,-9.499956,-9.872863,-13.531413,-12.159759,-7.1912193,-10.051735,-9.663832,-9.74112,-9.086473,-11.513911,-8.818252,-9.763609,-9.217832,-11.135351,-10.039039,-9.035885,-9.557602,-9.314146,-10.56232,-9.169546,-9.397769,-11.020389,-9.739762,-9.381707,-9.0414715,-9.023947,-10.069543,-9.740626,-10.121107,-9.391905,-9.773766,-10.01921,-9.404523
2,-15.419863,-11.823109,-10.327812,-12.979449,-12.246517,-14.182856,-16.673124,-14.078023,-9.528475,-13.087201,-12.986612,-20.097012,-18.824419,-2.7015069,-12.28452,-16.278614,-16.075897,-14.429214,-19.33524,-12.221609,-21.583778,-14.808866,-15.23976,-8.750151,-14.275563,-18.997274,-19.276913,-11.690927,-9.8543,-10.239084,-10.175815,-9.044082,-11.505084,-9.134209,-10.440073,-9.155599,-11.504012,-10.426793,-9.118794,-10.024364,-9.412915,-11.403256,-9.3464575,-9.815403,-11.220295,-10.691174,-9.683082,-9.518776,-9.388727,-9.947262,-9.456089,-10.987126,-9.391653,-9.616124,-10.742772,-9.63059
3,-13.997268,-11.465295,-11.167982,-16.497665,-9.8256035,-15.793117,-13.603772,-10.078755,-10.259369,-14.448358,-12.677398,-10.474199,-16.271704,-10.410911,-13.250482,-13.281968,-19.257322,-13.216289,-12.16747,-12.810724,-19.429909,-16.025629,-17.072565,-10.501758,-14.576357,-16.544306,-18.112068,-13.100772,-8.237461,-8.490219,-8.060416,-7.964216,-9.597417,-7.382804,-8.503667,-7.2344155,-9.124336,-8.632534,-7.442877,-8.165492,-7.6110826,-8.845471,-7.988459,-7.4227934,-8.898434,-8.771076,-7.5423937,-7.347419,-7.8477116,-8.357606,-8.191969,-8.925937,-7.7584734,-7.557776,-8.456042,-8.054842
4,-18.309906,-12.82006,-15.003741,-20.842117,-14.548167,-20.474876,-21.189272,-15.651806,-15.3919525,-17.67428,-15.202574,-14.922574,-20.672586,-13.859207,-17.70938,-17.74435,-22.393095,-17.997465,-18.119308,-21.725767,-22.527424,-19.617527,-19.10304,-15.531674,-18.653372,-21.232506,-20.627743,-15.720808,-6.7118964,-7.233151,-7.1304755,-6.1494656,-8.411357,-6.3636355,-7.6108074,-6.729711,-7.9790864,-7.314629,-7.180153,-7.5630913,-6.6348243,-7.8382645,-6.858838,-6.8034234,-8.259524,-7.6522093,-7.359399,-6.5506735,-7.1449623,-7.3219376,-7.185335,-8.305016,-6.708079,-6.8596683,-7.5638394,-6.8594975
5,-15.732065,-12.8899555,-13.625184,-15.373251,-6.7945547,-13.554365,-16.510412,-9.736557,-10.0996,-12.410795,-10.913874,-10.682237,-18.30232,-8.403663,-14.476671,-15.865481,-16.547129,-12.3022585,-14.027931,-12.419519,-19.866848,-13.1429405,-14.744982,-7.657486,-11.654141,-15.327882,-16.603119,-11.1699705,-6.1026144,-5.9037833,-5.9000955,-5.2979317,-6.7817235,-4.9106584,-5.6594663,-5.497741,-6.443739,-5.69433,-5.483626,-5.5236206,-5.291182,-5.9199543,-5.3231063,-5.6406384,-6.649115,-6.057208,-5.804817,-5.3673277,-5.560395,-5.6496177,-5.660458,-6.1349015,-5.5284176,-5.5855193,-5.7410135,-5.38548
6,-12.37911,-12.58668,-13.394045,-13.640056,-10.010519,-14.198492,-13.934103,-8.879711,-9.603423,-12.461378,-11.13369,-9.496413,-14.396247,-7.141464,-12.788558,-13.142065,-14.676042,-10.047064,-11.083147,-9.064148,-16.449024,-11.739418,-12.757773,-7.2514644,-12.458001,-12.9392805,-13.628937,-10.540467,-6.5367246,-7.050373,-6.7372193,-6.2387896,-7.805323,-5.749298,-6.5900197,-6.2742734,-7.5674224,-6.837559,-6.2555604,-6.801054,-6.3374143,-7.760044,-6.219475,-6.560893,-7.6573434,-6.95284,-6.694887,-6.0048366,-6.6928644,-6.6925063,-6.472217,-7.496143,-6.3315,-6.5994434,-6.8012667,-6.4770584
7,-18.459892,-19.875732,-14.039346,-23.136284,-16.972944,-22.316975,-23.064993,-13.947457,-19.156015,-20.047562,-17.217829,-16.790438,-21.834333,-12.215841,-18.92009,-16.446968,-22.147545,-21.826265,-15.111013,-19.722109,-25.029505,-21.799957,-22.825554,-12.270883,-23.028757,-25.885483,-21.323038,-13.70044,-6.6983547,-7.184344,-6.750061,-6.648257,-8.29245,-5.8972316,-7.0582895,-6.0649037,-7.49801,-6.9259896,-6.403096,-6.9361286,-6.326119,-7.454377,-6.598544,-6.391756,-7.671402,-7.1500797,-6.5406847,-6.1052933,-6.8440366,-7.1372395,-6.8958144,-7.3387656,-6.397457,-6.7624946,-7.178523,-6.644227
8,-15.754545,-13.145576,-14.935001,-18.28429,-15.540516,-17.83787,-18.883276,-14.406497,-15.927058,-18.883135,-17.238394,-16.408615,-18.196173,-6.9726605,-15.940264,-14.598906,-20.413979,-20.351036,-16.63756,-15.646383,-22.216942,-20.209652,-21.110664,-14.103337,-20.67412,-22.682087,-19.294407,-12.104204,-9.248074,-9.474771,-9.114065,-8.46365,-10.9917345,-8.583543,-9.77977,-8.267604,-10.651452,-9.684021,-8.882519,-9.539199,-8.600212,-10.054197,-9.251182,-8.404468,-10.301805,-9.864162,-8.682998,-8.813772,-8.993945,-9.61659,-9.28418,-10.38436,-8.750429,-8.736737,-9.814895,-8.970247
9,-19.541645,-17.324036,-15.344494,-23.998795,-18.685266,-24.30487,-24.067602,-15.923889,-13.5723715,-19.673014,-17.477041,-6.83925,-23.288591,-17.91278,-21.723867,-25.38715,-23.80205,-18.75511,-18.149311,-18.933077,-26.854053,-22.908165,-21.213663,-17.242996,-21.46586,-22.105131,-23.946323,-20.02121,-3.8564703,-3.9600563,-3.8449397,-3.3826265,-4.2771654,-3.1595693,-3.7738328,-3.2143269,-3.905988,-3.7578664,-3.6883247,-3.9677877,-3.5325336,-4.016053,-3.6782267,-3.4614432,-4.362222,-4.4446955,-4.1683807,-3.4368227,-3.9838,-3.613975,-3.5747433,-4.015473,-3.5265539,-3.4056444,-3.6973026,-3.7731209
