,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-13.90962,-10.915241,-13.25926,-18.213402,-13.713093,-16.114708,-16.394003,-12.580711,-14.721652,-17.656757,-14.310991,-14.168828,-16.063353,-8.591564,-14.09906,-14.586673,-19.427267,-15.222607,-15.188096,-15.110287,-20.179602,-18.063173,-17.844942,-14.223899,-16.46035,-19.172274,-18.623075,-11.6403475,-8.192066,-8.34238,-8.240234,-7.628931,-9.510414,-6.902802,-7.9069896,-7.682844,-8.895093,-8.153178,-7.2616434,-7.6905146,-7.4314413,-8.56444,-7.4585743,-7.698491,-8.90002,-8.153154,-7.7939496,-7.313208,-7.5574393,-7.970651,-7.8860273,-8.522499,-7.6244373,-7.8706727,-8.172645,-7.392647
1,-13.31886,-13.047896,-12.031443,-16.790535,-13.835505,-17.692875,-16.920885,-11.772521,-13.777764,-14.311785,-13.042951,-11.610458,-14.856521,-10.905326,-14.134648,-14.154332,-17.222471,-16.173485,-14.4950905,-16.246958,-18.164711,-17.01354,-16.4297,-12.400444,-16.17397,-18.093987,-16.091461,-10.6879,-7.8661213,-7.6794014,-7.5287395,-6.910968,-8.674296,-6.6570735,-7.3116765,-6.8285794,-8.318592,-7.567533,-6.7131176,-7.286825,-7.21409,-8.07578,-7.2104197,-7.095125,-8.334149,-7.746499,-7.1216426,-6.750922,-6.9548864,-7.470525,-7.181693,-7.485112,-6.919043,-7.074363,-7.3096666,-7.209006
2,-18.285032,-13.523116,-18.008804,-21.077415,-22.167315,-24.461288,-21.344707,-16.526827,-18.476015,-23.444313,-20.499899,-17.294601,-21.427622,-11.973914,-20.239872,-23.137402,-24.812078,-21.9953,-14.426462,-14.856169,-26.88119,-22.57232,-23.17734,-20.133604,-23.351067,-24.025442,-26.454788,-16.132643,-8.014878,-8.616545,-7.771971,-7.83829,-9.535842,-7.2033653,-8.317789,-6.84004,-9.18823,-8.391614,-7.421713,-8.358131,-7.540874,-9.011856,-7.7562633,-7.7149467,-8.940034,-8.93388,-8.000475,-7.326797,-8.326493,-8.286022,-8.046847,-8.870726,-7.5510874,-8.016087,-8.4857,-8.075504
3,-11.536758,-8.765801,-9.735236,-14.637179,-11.454952,-13.06925,-14.156407,-7.932505,-7.9042974,-10.724841,-9.029517,-7.827161,-12.447291,-8.505576,-11.179904,-11.3742075,-13.90088,-10.261101,-10.167146,-11.151237,-15.079335,-13.166368,-12.926332,-8.10767,-10.721799,-12.296651,-12.6654625,-8.414567,-8.263012,-8.090163,-8.1769085,-7.610994,-9.350159,-6.943008,-8.540938,-7.2816153,-8.913875,-7.949261,-7.624566,-7.8009496,-7.572956,-8.617092,-7.8095937,-7.7111387,-8.919156,-8.444928,-7.3558726,-7.6782646,-7.7379885,-8.515161,-7.7906013,-8.534145,-7.4141307,-7.544121,-8.2553425,-7.585217
4,-25.767601,-18.041567,-23.636555,-29.399813,-23.996103,-30.456234,-31.679052,-22.049345,-22.73939,-25.90648,-27.017962,-17.702763,-27.135157,-18.414152,-24.975199,-27.708101,-32.35647,-27.18952,-27.912878,-28.033792,-34.453728,-29.92522,-27.66678,-26.540712,-29.376015,-28.740765,-29.181236,-23.012096,-5.1001296,-5.331706,-4.93943,-4.688552,-5.9468284,-4.618836,-5.4781914,-4.426188,-5.407893,-5.3459554,-5.0028515,-5.309682,-4.637869,-5.341134,-4.8362145,-4.8642483,-5.682103,-5.7371244,-5.174491,-4.7338157,-5.182369,-5.1757693,-5.1560383,-5.599152,-4.763381,-4.696043,-5.046276,-5.0158005
5,-18.222246,-10.624974,-17.049433,-17.269423,-10.347949,-17.648527,-21.709644,-12.057963,-7.5971584,-16.598696,-10.519093,-10.997386,-21.142385,-6.1638336,-18.21158,-19.749693,-20.058264,-13.912598,-19.92714,-15.162447,-24.074745,-19.583971,-16.598776,-9.866972,-14.015399,-16.554764,-19.531952,-13.722468,-6.9255786,-7.3675804,-7.041286,-6.5191197,-8.305904,-6.1603208,-7.2293477,-6.2097116,-7.954819,-7.217707,-6.6099195,-7.227198,-6.827657,-7.9737463,-6.8118687,-6.892077,-8.007111,-7.5971403,-6.896122,-6.4841423,-6.950881,-7.3579397,-6.839925,-7.672935,-6.452861,-6.9014473,-7.4151783,-7.000198
6,-9.033526,-8.6037445,-9.138374,-11.642852,-11.609853,-13.374893,-10.751612,-9.055539,-7.170404,-10.444193,-7.8176603,-9.436627,-11.266523,-4.0332804,-10.328093,-8.295494,-11.85477,-11.09835,-9.648719,-8.920126,-14.583249,-12.850479,-10.96168,-8.985418,-11.87902,-11.952872,-13.424078,-7.2043242,-6.460997,-6.2740145,-6.3967357,-5.609934,-7.19249,-5.591985,-6.708037,-5.9219756,-7.156735,-6.380921,-5.935711,-6.170503,-6.007904,-6.8958893,-6.064228,-6.0130424,-7.074605,-6.655199,-6.1384783,-6.1433573,-6.0308566,-6.425102,-5.751394,-6.8275943,-5.769313,-5.7358956,-6.525796,-5.9312596
7,-7.557094,-7.2916136,-6.106035,-9.93844,-7.436484,-10.226114,-8.446585,-7.079296,-5.0950484,-8.998015,-6.5796647,-8.847405,-9.818139,-1.0600055,-7.593004,-7.3603573,-8.196066,-8.1603775,-7.5357375,-6.9325376,-11.240737,-9.644899,-9.117893,-6.121413,-9.481381,-11.5882225,-11.564373,-6.3370748,-8.15053,-7.8938155,-8.037259,-7.5448275,-9.313233,-7.3845353,-8.680384,-7.5629783,-8.999053,-8.372367,-7.483039,-7.99643,-7.491884,-8.738668,-7.912338,-7.7913713,-8.99329,-8.426746,-7.529378,-7.6554227,-7.5745354,-8.255224,-7.705403,-8.525483,-7.4594154,-7.394192,-8.531732,-7.9545264
8,-15.53226,-8.379503,-13.6733,-14.132293,-11.033665,-12.1939335,-14.825209,-12.405343,-12.698547,-12.792341,-8.905409,-8.030945,-16.384954,-11.181317,-12.424943,-15.290412,-17.019728,-11.765541,-12.6319,-15.933397,-18.206726,-12.829433,-15.596168,-11.092802,-11.611653,-13.95787,-16.728754,-13.313731,-7.0763392,-6.8595324,-7.0375776,-6.510451,-7.7563586,-5.6306295,-6.868397,-5.939224,-7.279179,-6.6120253,-6.089571,-6.326979,-6.2740912,-7.3810587,-6.222796,-6.1433935,-7.439978,-7.101969,-6.3783793,-6.2136183,-6.467947,-6.804429,-6.4196153,-7.132814,-6.3198166,-6.2888436,-6.740257,-6.29743
9,-8.68682,-8.028083,-8.707885,-11.29386,-9.9367485,-12.433485,-10.866499,-10.963408,-9.861703,-11.527109,-10.127184,-10.701026,-11.210078,-5.734555,-9.751036,-9.435848,-10.593389,-9.943181,-9.7058,-9.466454,-12.35423,-11.043568,-10.004175,-10.783395,-11.188161,-11.800409,-13.785477,-8.316327,-7.827827,-8.299453,-7.9675636,-7.3699265,-9.657932,-7.2651157,-8.229576,-7.8657756,-9.204166,-8.245684,-7.607748,-8.2178755,-7.529202,-8.79831,-7.724903,-7.840255,-9.163192,-8.31375,-7.95991,-7.35955,-7.8207417,-8.2884865,-7.9867496,-8.997808,-7.786227,-8.148758,-8.518082,-7.741459
10,-15.917286,-14.714752,-11.7454815,-19.436722,-12.405054,-19.187195,-17.312374,-12.106982,-14.512991,-17.437082,-16.77779,-14.800354,-17.660995,-9.08212,-15.41915,-13.798936,-19.924276,-18.517279,-15.671628,-14.026267,-21.315107,-19.937767,-19.940023,-14.177906,-21.149607,-20.087885,-19.967577,-13.053877,-8.704381,-8.527539,-8.495746,-8.087567,-9.705731,-6.9402194,-8.042691,-7.4753356,-9.050707,-8.115882,-7.232356,-7.6346893,-7.6523204,-8.7497635,-7.5912905,-7.6148734,-9.099942,-8.415941,-7.8765826,-7.253294,-7.834577,-8.23534,-8.059883,-8.525333,-7.830987,-7.9158545,-8.125215,-7.6575875
11,-20.349745,-18.093493,-18.44493,-24.659973,-18.537035,-23.242416,-24.996935,-18.85595,-18.187666,-24.005842,-19.648321,-17.958092,-25.8877,-16.845097,-20.873022,-21.802471,-29.195694,-21.823862,-20.68468,-23.56019,-28.089014,-24.07819,-24.86983,-18.170916,-23.848284,-28.048546,-25.990002,-17.57219,-6.853551,-6.8263454,-6.8084416,-6.476772,-7.750709,-5.446468,-6.5796323,-5.5632334,-6.9651055,-6.407311,-5.9467278,-6.2438717,-6.1478004,-7.1274796,-6.1646194,-6.0269237,-7.222665,-6.8750477,-6.1952477,-5.7701893,-6.4023466,-6.6914587,-6.422119,-6.8762884,-6.0764203,-6.185699,-6.4565597,-6.2250714
12,-16.504667,-13.789749,-14.413233,-17.494867,-12.68223,-15.837886,-18.855408,-13.5723295,-10.218869,-15.011132,-14.962212,-20.119259,-18.504623,-7.9758153,-13.628503,-16.265038,-16.9295,-13.998148,-19.971725,-15.534424,-21.136284,-14.860424,-16.10662,-10.643833,-16.93241,-18.897554,-18.73228,-11.95704,-8.069835,-8.469688,-7.9664307,-7.653951,-9.617981,-6.9426723,-7.943259,-7.579942,-9.131103,-7.921797,-7.3230257,-7.908593,-7.5693474,-8.872697,-7.639323,-7.7403884,-9.115587,-8.17388,-7.8488793,-7.151762,-7.754717,-8.468337,-8.017672,-8.678291,-7.7297645,-8.244668,-8.211057,-7.6302714
13,-11.755942,-9.249939,-10.568691,-13.509968,-12.726713,-15.713675,-13.277828,-11.502321,-12.392481,-15.582852,-13.014368,-11.791099,-14.998902,-3.0039115,-12.62186,-11.612302,-13.715535,-13.234502,-9.363142,-11.180915,-16.87431,-15.61888,-15.261221,-12.311379,-15.074393,-17.875652,-15.6713705,-9.77019,-9.770233,-9.374392,-9.316617,-8.6491995,-10.737008,-7.567338,-8.968,-8.344993,-10.220887,-8.746248,-8.250657,-8.618426,-8.655548,-9.771512,-8.627441,-8.626683,-10.102825,-9.43181,-8.833924,-8.385434,-8.681666,-9.295467,-8.921024,-9.68834,-8.871037,-8.799864,-9.066138,-8.421476
14,-6.694074,-5.0807467,-5.087758,-6.502529,-4.7714996,-6.9495754,-7.373136,-5.262643,-3.1120744,-8.477122,-4.0175548,-7.748138,-8.459598,-0.1239633,-6.6752586,-6.5925107,-8.539147,-6.5778646,-5.4105763,-5.2103105,-10.004187,-9.161783,-9.135109,-3.8111188,-6.846053,-9.040946,-8.775058,-6.442048,-8.710917,-8.429168,-8.3300085,-7.587153,-9.44097,-6.7610946,-8.071203,-7.1063824,-9.152706,-7.7850633,-7.3531723,-7.7788525,-8.0047655,-9.068018,-7.737524,-7.75399,-8.957093,-8.5825405,-7.631152,-7.6215773,-7.6874084,-8.272067,-7.5142875,-8.519218,-7.804837,-7.529343,-8.127243,-7.662723
