,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-21.968864,-17.57862,-18.595133,-25.860172,-18.320887,-24.38341,-22.999329,-14.669953,-17.384779,-20.330145,-21.7643,-20.035572,-22.985733,-12.887425,-19.11814,-17.799774,-24.340212,-21.98477,-22.256132,-17.657085,-27.655897,-23.666233,-23.879768,-18.071247,-25.316822,-25.626566,-23.789062,-15.459098,-7.8963594,-8.414617,-7.9758563,-7.614463,-9.582089,-6.6440244,-8.085134,-7.00785,-8.877947,-7.83499,-7.4363565,-8.0946045,-7.4842863,-8.989828,-7.704839,-7.5152454,-9.113687,-8.382168,-7.8959007,-7.1736307,-8.0184,-8.557927,-7.9531593,-8.84603,-7.571293,-8.119124,-8.3963,-7.699919
1,-11.371863,-9.349247,-11.535384,-12.605656,-11.237264,-11.60866,-13.226482,-8.563436,-9.946038,-13.237889,-11.984176,-9.739573,-12.042295,-6.20422,-10.393851,-10.540825,-15.013127,-11.478944,-12.965662,-12.437881,-15.862863,-14.253862,-13.643432,-8.022133,-12.528079,-13.189883,-14.314468,-10.152602,-8.7608185,-8.449544,-8.380974,-7.6204667,-9.545786,-7.2716646,-8.561641,-7.554705,-9.519158,-8.355688,-7.605542,-8.180391,-8.143418,-9.308605,-7.8736224,-8.031758,-9.222846,-8.737182,-7.908305,-7.8134522,-7.6547494,-8.44492,-7.8297915,-8.91589,-7.733069,-7.7639556,-8.570827,-7.9036136
2,-12.927521,-12.368834,-11.3025255,-15.150638,-13.29991,-14.754216,-15.433397,-9.647828,-12.511445,-14.222944,-11.570622,-10.596803,-15.28982,-8.277411,-12.528293,-12.128213,-16.173502,-14.860401,-11.17286,-14.437031,-17.392126,-15.897228,-15.38675,-8.684764,-13.928718,-17.619198,-15.702369,-9.331758,-8.97621,-9.751266,-9.6284685,-8.998182,-11.002996,-8.128659,-9.75659,-8.547471,-10.102895,-9.708987,-8.76916,-9.619038,-8.82299,-10.557432,-8.995742,-8.882875,-10.493333,-9.774769,-9.1082735,-8.432088,-9.273178,-9.74126,-9.249842,-10.290492,-8.666885,-9.042112,-9.794598,-9.020769
3,-18.178661,-16.009636,-17.496964,-20.358934,-20.550264,-24.24628,-22.638632,-15.895034,-18.913416,-20.518438,-19.464975,-6.758012,-18.292408,-16.845432,-19.030334,-22.264343,-23.243246,-18.415476,-15.81388,-22.995945,-26.495031,-21.720135,-22.118761,-17.88488,-22.18038,-22.897293,-23.482918,-19.128078,-9.699638,-9.970206,-9.431504,-9.26864,-10.663348,-7.406327,-8.659126,-7.936082,-9.988349,-8.902583,-8.186808,-8.813749,-8.868299,-10.429408,-8.582984,-8.421046,-10.301909,-9.47917,-8.609019,-8.028956,-9.055393,-9.525001,-9.056967,-9.628702,-8.71792,-8.825832,-9.163604,-8.61631
4,-22.69253,-17.450468,-18.417633,-27.209484,-15.021463,-22.400053,-24.570238,-17.715055,-13.265803,-17.022285,-20.458178,-13.651824,-22.294592,-17.191168,-20.595865,-20.73912,-23.375076,-19.006289,-24.564466,-25.558714,-24.951248,-21.681675,-17.364695,-17.6805,-22.089308,-20.829088,-22.173927,-18.97918,-8.084121,-8.636405,-7.913811,-8.044518,-9.690022,-6.876074,-8.507273,-6.7625413,-8.680342,-8.470885,-7.727068,-8.240019,-7.5522184,-8.575063,-7.7145076,-7.4885116,-8.920026,-8.781686,-7.682726,-7.1707673,-8.287754,-8.147166,-8.406442,-8.54935,-7.7340293,-7.3731637,-7.9191065,-7.765194
5,-14.852998,-12.780723,-16.40863,-18.7514,-19.179111,-20.185215,-18.516047,-13.537446,-14.695697,-19.820997,-15.580588,-9.683085,-17.649029,-10.23327,-17.046427,-18.830242,-18.598932,-17.423315,-11.303227,-15.948421,-22.513664,-19.848042,-19.067078,-15.250088,-17.047134,-21.523794,-21.68893,-14.173466,-6.2063622,-7.130578,-6.5102363,-6.0490336,-7.907284,-5.3766284,-6.1465287,-6.01887,-7.4112754,-6.3472447,-6.3774643,-6.494027,-6.1363645,-7.411433,-6.2348986,-6.483946,-7.733557,-6.914402,-6.666656,-5.9342647,-6.728978,-6.956977,-6.7413282,-7.3124433,-6.2559743,-7.0300527,-6.8817835,-6.0634294
6,-10.727562,-9.749712,-9.762507,-13.268874,-9.880661,-14.033344,-12.892283,-8.898457,-9.940936,-12.000607,-10.637785,-8.593873,-11.776318,-6.877638,-11.13009,-9.556124,-13.674968,-10.672165,-11.011623,-13.138588,-14.898426,-14.004242,-12.990817,-9.733635,-13.592067,-13.521706,-13.107232,-8.639586,-9.043028,-8.734932,-8.91023,-8.809458,-10.069998,-7.4630322,-9.038043,-7.934866,-9.267145,-8.572626,-7.8356104,-8.216032,-8.064442,-9.240246,-8.383489,-8.28343,-9.379371,-8.963085,-8.172108,-7.8153877,-8.258826,-8.814214,-8.317084,-8.842127,-8.104971,-8.113069,-8.576185,-8.423899
7,-17.271885,-13.966768,-18.084476,-21.822456,-17.846571,-21.986095,-20.429028,-17.517633,-18.323862,-19.079067,-17.447464,-17.817123,-19.52108,-12.121111,-17.737844,-17.648005,-22.971899,-21.566792,-20.104612,-19.975248,-23.375689,-22.202518,-23.045118,-18.338785,-21.016378,-23.964092,-21.473698,-13.839178,-9.474087,-9.550664,-9.206702,-9.099138,-10.739825,-8.090657,-9.5939665,-7.9599957,-10.086955,-9.471467,-8.249429,-9.015238,-8.468077,-9.89662,-8.844065,-8.350154,-9.910556,-9.862973,-8.559019,-8.292248,-8.939429,-9.460185,-9.105872,-9.867036,-8.741877,-8.532808,-9.199601,-8.891943
8,-13.871709,-12.724216,-11.9108925,-18.548145,-13.164648,-18.611273,-16.690948,-12.051125,-12.732104,-16.773714,-14.037659,-12.837598,-15.551293,-11.199178,-15.114556,-14.791352,-19.402449,-17.5288,-16.339329,-14.457396,-20.154905,-19.491436,-19.067614,-13.29995,-17.639786,-18.618452,-18.030214,-12.080096,-8.098673,-8.56467,-8.406951,-7.6600695,-9.892798,-7.151282,-8.1685705,-7.8148103,-9.124322,-8.479858,-7.7528415,-8.241091,-7.6973777,-9.169484,-7.818396,-8.127289,-9.354091,-8.501255,-8.0638485,-7.256624,-8.024211,-8.462953,-8.255817,-8.991329,-7.8119397,-8.362799,-8.477617,-7.9139414
9,-13.078304,-9.571943,-11.253321,-15.83712,-12.373731,-17.870369,-15.620123,-10.567513,-8.106207,-15.366787,-13.285248,-13.056033,-15.825676,-4.0902176,-12.553876,-12.460971,-15.169978,-12.750795,-14.104975,-15.058798,-17.906937,-16.627409,-15.867459,-12.086798,-13.731845,-16.156687,-17.014835,-10.821197,-9.754427,-9.607754,-9.378556,-9.172629,-11.117113,-8.807438,-9.920907,-8.51551,-10.481748,-9.763458,-8.700501,-9.404219,-8.894228,-10.23174,-9.230033,-9.128777,-10.391056,-10.144152,-8.966725,-8.691162,-9.071737,-9.755,-9.236993,-9.733633,-8.789242,-9.136258,-9.764948,-9.4734125
